Actual,Predicted,Residual,Index
0.527183133,0.5357590136627595,-0.008575880662759494,104
0.654653038,0.6436504506283675,0.01100258737163251,105
0.440996628,0.46526102561929134,-0.024264397619291334,106
0.621154341,0.6199940232565307,0.0011603177434692524,107
0.467973936,0.4910117032458527,-0.023037767245852714,108
0.477015621,0.5022758938041272,-0.025260272804127182,109
0.675377956,0.6459412120124336,0.02943674398756635,110
0.651386244,0.6448005739963589,0.006585670003641075,111
0.459111261,0.47448883637787953,-0.015377575377879538,112
0.626936369,0.6379419569773613,-0.011005587977361286,113
0.656378828,0.652160254785689,0.004218573214311072,114
0.601332609,0.6258748337263891,-0.024542224726389117,115
0.682622146,0.6896634383592661,-0.007041292359266094,116
0.543168123,0.5760802812639233,-0.03291215826392335,117
0.627500842,0.6381457328392994,-0.010644890839299426,118
